Date of Sale,Address,Location,Boarea,Biarea,Total Area,Number of Rooms,Plot Area,Closing Price
2022-04-27,Grepvägen 393,"VillaVilla Ullstorp, Kungälvs kommun",148.0,0.0,148.0,5,477,7000000
2022-04-27,Torsbyvägen 50,"VillaVilla Ytterby, Kungälvs kommun",101.0,49.0,150.0,4,4904,5550000
2022-04-26,Dösebacka 150,"VillaVilla Romelanda, Kungälvs kommun",95.0,0.0,95.0,2,1600,4950000
2022-04-25,Åsebyberg 855,"VillaVilla Åsebyberg, Kungälvs kommun",129.0,18.0,147.0,5,4105,5000000
2022-04-25,Lingonvägen 16,"VillaVilla Centralt, Kungälvs kommun",134.0,0.0,134.0,5,381,5800000
2017-02-21,Mycklaborgsgatan 5,"VillaVilla Kungälv - Centralt, Kungälvs kommun",140.0,20.0,160.0,5,664,3900000
2017-02-18,Högsberg 320,"VillaVilla Kode, Kungälvs kommun",80.0,32.0,112.0,2,1114,2650000
2017-02-16,Hövdingagatan 1,"VillaVilla Centrum, Kungälvs kommun",163.0,160.0,323.0,6,1030,5400000
2017-02-16,Häljeröd 260,"VillaVilla Häljeröd, Kungälvs kommun",137.0,99.0,236.0,5,909,2600000
2017-02-15,Kuskalundsvägen 33,"VillaVilla Vävra, Kungälvs kommun",83.0,13.0,96.0,4,1519,3250000
2017-02-13,Toreby Mosse 600,"VillaVilla Kungälv - Harestad, Kungälvs kommun",104.0,16.0,120.0,4,1622,3750000
2017-02-09,Mycklaborgsgatan 6,"VillaVilla Kungälv - Centralt, Kungälvs kommun",228.0,0.0,228.0,7,681,5120000
2017-02-09,Oxelvägen 12,"VillaVilla Romelanda, Kungälvs kommun",109.0,0.0,109.0,5,289,3455000
2017-02-08,Hällristningsgatan 6,"VillaVilla Ytterby, Kungälvs kommun",103.0,0.0,103.0,4,258,3350000
2017-02-08,Poppelvägen 4,"VillaVilla Kungälv - Romelanda, Kungälvs kommun",155.0,34.0,189.0,6,800,4000000
2017-02-07,Skårby Station 500,"VillaVilla Kungälv - Kareby, Kungälvs kommun",200.0,88.0,288.0,8,19677,6200000
2017-02-07,Staby 200,"VillaVilla KÄRNA, Kungälvs kommun",132.0,72.0,204.0,5,1032,2562000
2017-02-06,Vena 295,"VillaVilla Ytterby - Vena, Kungälvs kommun",154.0,0.0,154.0,5,3152,4850000
2017-02-03,Guddeby 272,"VillaVilla Ytterby, Kungälvs kommun",168.5,37.5,206.0,8,1552,4700000
2017-02-02,Grepvägen 397,"VillaVilla Kungälv, Kungälvs kommun",148.0,0.0,148.0,6,424,5600000
2017-01-26,Skårby Station 560,"VillaVilla Kareby, Kungälvs kommun",115.0,118.0,233.0,7,1269,3500000
2017-01-26,Konvaljgatan 13,"VillaVilla Tornhaga, Kungälvs kommun",115.0,0.0,115.0,5,701,3750000
2017-01-25,Broberg 130,"VillaVilla Lycke, Kungälvs kommun",120.0,0.0,120.0,5,2400,4465000
2017-01-22,Strömgatan 10,"VillaVilla Ytterby, Kungälvs kommun",100.0,0.0,100.0,4,1071,3610000
2017-01-21,Hövdingagatan 5,"VillaVilla Kungälv - Centralt, Kungälvs kommun",170.0,34.0,204.0,6,641,4740000
2017-01-17,Briljantvägen 11,"VillaVilla Kode, Kungälvs kommun",153.0,0.0,153.0,5,555,3800000
2017-01-12,Hallsbergsvägen 6,"VillaVilla Kode, Kungälvs kommun",139.0,10.0,149.0,5,3353,3550000
2017-01-04,Hallbjörtorp 290,"VillaVilla Kärna, Kungälvs kommun",75.0,75.0,150.0,5,1312,3300000
2016-12-16,Skvaltvägen 3,"VillaVilla Romelanda Diseröd, Kungälvs kommun",180.0,145.0,325.0,8,1352,3700000
2016-12-09,Västerhöjdsvägen 8,"VillaVilla Kärna, Kungälvs kommun",81.6,43.2,124.8,2,473,3200000
2016-12-05,Norra Arödsvägen 40,"VillaVilla Aröd, Kungälvs kommun",55.0,0.0,55.0,3,1584,2620000
2016-12-02,Östergårdsgatan 12,"VillaVilla Kungälv - Ytterby, Kungälvs kommun",180.0,55.0,235.0,5,1137,5460000
2016-11-29,Åseby 400,"VillaVilla Kungälv - Rörtången, Kungälvs kommun",154.0,5.0,159.0,5,2523,4550000
2016-11-28,Täljstensgatan 2,"VillaVilla Ytterby, Kungälvs kommun",70.0,0.0,70.0,3,551,3000000
2016-11-22,Västra Gatan 35a,"VillaVilla Kungälv - Centrum, Kungälvs kommun",214.0,44.0,258.0,8,344,6450000
2016-11-18,Parken 110,"VillaVilla Kode lantligt, Kungälvs kommun",157.0,0.0,157.0,7,4160,4510000
2016-11-17,Diserödsvägen 15,"VillaVilla Romelanda Diseröd, Kungälvs kommun",114.0,105.0,219.0,7,719,3825000
2016-11-12,Gunneröd 460,"VillaVilla LYCKE, Kungälvs kommun",87.0,45.0,132.0,3,1067,2725000
2016-11-11,Storskiftegatan 100,"VillaVilla Ytterby, Kungälvs kommun",135.0,0.0,135.0,6,782,4215000
2016-11-04,Rökgatan 9,"VillaVilla Centrum, Kungälvs kommun",71.0,59.0,130.0,5,737,2950000
2016-11-02,Diamantvägen 52,"VillaVilla Kode, Kungälvs kommun",156.0,0.0,156.0,6,557,4200000
2016-11-01,Väderhattsgatan 3,"VillaVilla Iskällan, Kungälvs kommun",180.0,81.0,261.0,8,1069,6030000
2016-10-27,Skårpedal 160,"VillaVilla Lycke, Kungälvs kommun",122.0,70.0,192.0,5,1643,3530000
2016-10-27,Kaprifolvägen 6,"VillaVilla Kärna, Kungälvs kommun",128.0,0.0,128.0,5,524,3330000
2016-10-26,Vävra 495,"VillaVilla Vävra - Tjuvkil - Kungälv, Kungälvs kommun",34.0,55.0,89.0,2,3273,950000
2016-10-20,Oxelvägen 40,"VillaVilla Romelanda, Kungälvs kommun",109.0,45.0,154.0,5,300,3460000
2016-10-18,Ulvebackegatan 6,"VillaVilla Bohuslän, Kungälvs kommun",135.0,28.0,163.0,5,1135,4400000
2016-10-17,Häljeröd 190,"VillaVilla Romelanda, Kungälvs kommun",84.0,79.0,163.0,5,4000,3400000
2016-10-17,Kornhall 210,"VillaVilla Harestad, Kungälvs kommun",80.0,0.0,80.0,4,570,2200000
2016-10-14,Tröskvägen 270,"VillaVilla Ullstorp, Kungälvs kommun",140.0,0.0,140.0,5,557,5700000
2016-10-13,Glöskär 300,"VillaVilla Kärna, Kungälvs kommun",60.0,0.0,60.0,3,1988,1400000
2016-10-13,Västerängen 17,"VillaVilla Ytterby, Kungälvs kommun",143.0,37.0,180.0,6,825,4550000
2016-10-12,Solhultsgatan 20,"VillaVilla Centrum, Kungälvs kommun",112.0,46.0,158.0,4,558,3830000
2016-10-10,Prästbol 165,"VillaVilla Aröd, Kungälvs kommun",171.0,0.0,171.0,6,2805,5400000
2016-10-08,Toftåsen 10,"VillaVilla Sundhammar, Kungälvs kommun",70.0,0.0,70.0,3,1961,2490000
2021-08-22,Fontinvägen 16,"VillaVilla Bohuslän, Kungälvs kommun",135.0,35.0,170.0,6,1012,6125000
2021-08-21,Västra gatan 6,"VillaVilla Bohuslän, Kungälvs kommun",326.0,231.0,557.0,12,693,11000000
2021-08-20,Kuskalundsvägen 36,"VillaVilla HÅLTA, Kungälvs kommun",138.0,23.0,161.0,6,1339,4100000
2021-08-19,Gömmet 120,"VillaVilla Romelanda, Kungälvs kommun",197.0,19.0,216.0,5,2800,5250000
2021-08-16,Gunneröd 200,"VillaVilla Kärna, Kungälvs kommun",40.0,10.0,50.0,3,789,2490000
2021-08-16,Ödsmål 360,"VillaVilla Ödsmål, Kungälvs kommun",105.0,66.0,171.0,6,794,4700000
2021-08-10,Lagvägen 41,"VillaVilla Ytterby, Kungälvs kommun",161.0,0.0,161.0,5,642,5035000
2021-08-10,Metesten 150,"VillaVilla Harestad, Kungälvs kommun",131.0,19.0,150.0,5,1507,4300000
2021-08-09,Sjöhåla 580,"VillaVilla Kärna, Kungälvs kommun",94.0,87.0,181.0,5,1068,3490000
2021-08-09,Duvesjön 215,"VillaVilla Romelanda, Kungälvs kommun",90.0,0.0,90.0,3,1113,2750000
2021-08-06,Plogvägen 168,"VillaVilla Ullstorp, Kungälvs kommun",122.0,0.0,122.0,5,299,5800000
2021-08-06,Sjöhåla 380,"VillaVilla Holmängen, Kungälvs kommun",71.0,12.0,83.0,0,1527,2175000
2021-08-04,Munkholmsgatan 8,"VillaVilla Kungälv - Centralt, Kungälvs kommun",120.0,60.0,180.0,7,639,6100000
2021-08-02,Hallsbrovägen 14,"VillaVilla Kärna, Kungälvs kommun",145.0,61.0,206.0,5,2108,4500000
2021-07-29,Väktaregatan 9,"VillaVilla Centralt, Kungälvs kommun",166.0,83.0,249.0,9,538,6900000
2021-07-23,Rådmansgatan 11,"VillaVilla Kungälv Centralt, Kungälvs kommun",167.0,122.0,289.0,6,547,6800000
2021-07-21,Flateby 470,"VillaVilla Harestad, Kungälvs kommun",61.0,7.0,68.0,3,1409,2800000
2021-07-20,Rondan 20,"VillaVilla Ödsmålsmosse, Kungälvs kommun",82.0,75.0,157.0,4,1326,3900000
2021-07-15,Olserödsgatan 10,"VillaVilla Olseröd, Kungälvs kommun",118.0,0.0,118.0,5,285,4700000
2021-07-13,Nereby 370,"VillaVilla Hisingen, Kungälvs kommun",65.0,0.0,65.0,3,1840,3550000
2021-07-13,Bergåsvägen 26,"VillaVilla Ytterby, Kungälvs kommun",184.0,55.0,239.0,4,891,6450000
2021-07-12,Gömmet 130,"VillaVilla Romelanda, Kungälvs kommun",160.0,0.0,160.0,7,3055,4900000
2021-07-12,Alvägen 5,"VillaVilla Bohuslän, Kungälvs kommun",127.0,0.0,127.0,5,744,4550000
2021-07-10,Olserödsgatan 118,"VillaVilla Olseröd, Kungälvs kommun",127.0,24.0,151.0,6,910,6200000
2021-07-09,Gömmet 110,"VillaVilla Romelanda, Kungälvs kommun",153.0,24.0,177.0,3,30000,5600000
2021-07-08,Olsåker 110,"VillaVilla Kareby, Kungälvs kommun",139.0,60.0,199.0,6,16226,5900000
2021-07-08,Källeröd 192,"VillaVilla Kareby, Kungälvs kommun",141.0,0.0,141.0,6,1335,5295000
2021-07-06,Olvonvägen 17,"VillaVilla Diseröd, Kungälvs kommun",162.0,17.0,179.0,7,683,5300000
2021-07-05,Bäckvägen 8,"VillaVilla Lökeberg, Kungälvs kommun",85.0,43.0,128.0,4,1016,2750000
2021-07-03,Rävsal 170,"VillaVilla Olseröd, Kungälvs kommun",124.0,50.0,174.0,5,2514,3525000
2021-06-29,Ön 150,"VillaVilla Kareby, Kungälvs kommun",127.0,0.0,127.0,5,2077,5750000
2021-06-28,Klintegatan 8,"VillaVilla Kungälv - Centralt, Kungälvs kommun",130.0,80.0,210.0,7,778,7100000
2021-06-24,Marias väg 17,"VillaVilla Aröd, Kungälvs kommun",99.0,34.0,133.0,4,1318,4700000
2021-06-24,Skårby station 130,"VillaVilla Kareby, Kungälvs kommun",89.0,96.0,185.0,4,1686,2600000
2021-06-22,Lilla Ryr 170,"VillaVilla Lycke, Kungälvs kommun",40.0,9.0,49.0,2,1345,2900000
2021-06-22,Prästvägen 450,"VillaVilla Kareby, Kungälvs kommun",116.0,50.0,166.0,4,2572,4600000
2021-06-21,Olserödsgatan 90,"VillaVilla Klöverbacken - Olseröd, Kungälvs kommun",108.0,0.0,108.0,4,223,3600000
2021-06-21,Ekliden 8,"VillaVilla Centralt, Kungälvs kommun",67.0,66.0,133.0,3,1041,5000000
2021-06-19,Vedhall 120,"VillaVilla Kärna, Kungälvs kommun",88.0,49.0,137.0,4,2105,6500000
2021-06-18,Toreby 200,"VillaVilla Bohuslän, Kungälvs kommun",103.0,130.0,233.0,4,2391,4100000
2021-06-18,Holm 285,"VillaVilla Kärna, Kungälvs kommun",6.0,0.0,6.0,6,1091,4300000
2021-06-17,Häljeröd 300,"VillaVilla Kungälv - Romelanda, Kungälvs kommun",223.0,25.0,248.0,7,3547,6900000
2021-06-15,Konvaljgatan 10,"VillaVilla Ytterby, Kungälvs kommun",115.0,0.0,115.0,4,634,5050000
2021-06-15,Skutviksvägen 3,"VillaVilla Marstrand - Instön, Kungälvs kommun",42.0,3.0,45.0,3,1223,4750000
2021-06-14,Harkvägen 349,"VillaVilla Kungälv - Ullstorp, Kungälvs kommun",126.0,0.0,126.0,4,0,4900000
2021-06-11,Dotorp 540,"VillaVilla Kärna, Kungälvs kommun",120.0,0.0,120.0,5,1214,3900000
2021-06-11,Otterlyckan 49,"VillaVilla Instön, Kungälvs kommun",63.0,0.0,63.0,4,769,4900000
2021-06-11,Duvesjön 475,"VillaVilla Diseröd, Kungälvs kommun",36.0,0.0,36.0,3,1577,1825000
2021-06-10,Helgonagatan 157,"VillaVilla Munkegärde, Kungälvs kommun",109.0,109.0,218.0,7,903,5025000
2021-06-09,Dannemarksgatan 14,"VillaVilla Ytterby-Tega, Kungälvs kommun",210.0,86.0,296.0,8,1203,6250000
2017-05-26,Dalvägen 17,"VillaVilla Ödsmåls mosse/Rörtången, Kungälvs kommun",45.0,40.0,85.0,5,1036,2395000
2017-05-25,Skrivarevägen 46,"VillaVilla Ytterby, Kungälvs kommun",104.0,0.0,104.0,4,176,3400000
2017-05-25,Fredkullagatan 21,"VillaVilla Centrum, Kungälvs kommun",130.0,130.0,260.0,7,978,5710000
2017-05-25,Årsnäs 460,"VillaVilla Kode, Kungälvs kommun",40.0,0.0,40.0,3,2393,2450000
2017-05-19,Husfrejagatan 6,"VillaVilla Iskällan, Kungälvs kommun",152.0,52.0,204.0,6,938,5400000
2017-05-17,Matskärsvägen 70,"VillaVilla Tjuvkil, Kungälvs kommun",86.0,0.0,86.0,4,1138,3470000
2017-05-16,Västerhöjdsvägen 24,"VillaVilla Kärna, Kungälvs kommun",150.0,15.0,165.0,6,728,5300000
2017-05-15,Plogvägen 209,"VillaVilla Ullstorp, Kungälvs kommun",122.0,0.0,122.0,5,290,4800000
2017-05-14,Byvägen 63,"VillaVilla Ödsmålsmosse vid Rörtången, Kungälvs kommun",104.0,0.0,104.0,5,1750,3300000
2017-05-12,Myrstigen 4,"VillaVilla Tjuvkil/Lökeberg, Kungälvs kommun",56.0,0.0,56.0,2,1511,3240000
2017-05-12,"Västra Trädal 205, Villa Kobbskär","VillaVilla Kärna Kållstorp, Kungälvs kommun",127.0,0.0,127.0,5,1236,4635000
2017-05-10,Stora Risby 360,"VillaVilla Bohuslän, Kungälvs kommun",43.0,0.0,43.0,3,1264,1750000
2017-05-10,Fregattgatan 2,"VillaVilla Kungälv, Kungälvs kommun",217.0,26.0,243.0,7,781,4650000
2017-05-08,Jakobsvägen 21-23,"VillaVilla Aröd, Kungälvs kommun",95.0,65.0,160.0,5,2963,4550000
2017-05-05,Östergårdsgatan 63,"VillaVilla Ytterby, Kungälvs kommun",150.0,0.0,150.0,6,1556,5700000
2017-05-05,Stora Lycke 330,"VillaVilla Kungälv - Lycke, Kungälvs kommun",220.0,0.0,220.0,7,3147,7000000
2017-05-04,Tolleröd 115,"VillaVilla Kode, Kungälvs kommun",120.0,100.0,220.0,7,2130,4295000
2017-05-02,Situlagatan 3,"VillaVilla YTTERBY, Kungälvs kommun",154.0,16.0,170.0,6,795,5600000
2017-05-01,Kvarndalsvägen 40,"VillaVilla Lökeberg, Kungälvs kommun",56.0,36.0,92.0,3,1089,2650000
2017-04-29,Skäggstorp 180,"VillaVilla Kode, Kungälvs kommun",58.0,0.0,58.0,2,1353,2360000
2017-04-27,Knapegården 170,"VillaVilla Kode, Kungälvs kommun",62.0,0.0,62.0,3,1256,1840000
2017-04-27,Briljantvägen 21,"VillaVilla Kode, Kungälvs kommun",150.0,0.0,150.0,6,498,4350000
2017-04-26,Bergkristallvägen 21,"VillaVilla Kode, Kungälvs kommun",127.0,10.0,137.0,6,531,4250000
2017-04-26,Mantalsgatan 29,"VillaVilla Ytterby, Kungälvs kommun",193.0,0.0,193.0,6,882,5360000
2017-04-25,Vallhjonsgatan 14,"VillaVilla Marstrand - Koön, Kungälvs kommun",172.0,0.0,172.0,6,630,8200000
2017-04-25,Bergkristallvägen 3,"VillaVilla Kode, Kungälvs kommun",125.0,9.0,134.0,4,527,4500000
2017-04-16,Tryggvasons gata 1,"VillaVilla Iskällan, Kungälvs kommun",135.0,40.0,175.0,7,785,6500000
2017-04-16,Snäckvägen 19,"VillaVilla Ödsmåls mosse/Rörtången, Kungälvs kommun",90.0,17.0,107.0,4,1184,3600000
2017-04-10,Sjöhåla 440,"VillaVilla Sjöhåla Torsby, Kungälvs kommun",142.0,0.0,142.0,4,1243,4250000
2017-04-07,Fontinvägen 42,"VillaVilla Centrum, Kungälvs kommun",118.0,7.0,125.0,4,440,4600000
2017-04-07,Solberga 510,"VillaVilla Solberga-Kode, Kungälvs kommun",98.0,58.0,156.0,5,1517,2990000
2017-03-30,Helgonagatan 175,"VillaVilla Munkegärde, Kungälvs kommun",187.0,0.0,187.0,7,721,5150000
2017-03-30,Gategården 257,"VillaVilla Bohuslän, Kungälvs kommun",126.0,0.0,126.0,5,776,4700000
2017-03-24,Skårby Station 395,"VillaVilla Kungälv - Kareby, Kungälvs kommun",173.0,0.0,173.0,7,1922,5095000
2017-03-24,"Västra Trädal 215, Villa Solbacka","VillaVilla Kärna Kållstorp, Kungälvs kommun",156.0,0.0,156.0,8,1234,4600000
2017-03-17,Västerhöjdsvägen 36,"VillaVilla Kärna, Kungälvs kommun",107.0,0.0,107.0,5,258,4050000
2017-03-16,Stenåldersgatan 12,"VillaVilla Ytterby Stället, Kungälvs kommun",104.0,7.0,111.0,4,357,4000000
2017-03-16,Lievägen 224,"VillaVilla Ullstorp, Kungälvs kommun",122.0,0.0,122.0,5,304,4700000
2017-03-15,Hövdingagatan 4,"VillaVilla Centrum, Kungälvs kommun",115.0,137.0,252.0,7,906,5325000
2017-03-11,Havregången 9,"VillaVilla Kungälv, Kungälvs kommun",137.0,0.0,137.0,6,402,3700000
2017-03-08,Hermansby 224,"VillaVilla Kärna, Kungälvs kommun",178.0,0.0,178.0,6,1494,5750000
2017-03-07,Glose 380,"VillaVilla Kärna, Kungälvs kommun",138.0,0.0,138.0,5,1119,2900000
2017-03-04,Dotorp 540,"VillaVilla Kärna, Kungälvs kommun",85.0,0.0,85.0,5,1214,3700000
2017-03-03,Komministergatan 10,"VillaVilla Kungälv - Centrum, Kungälvs kommun",145.0,125.0,270.0,9,659,6550000
2017-03-02,Vävra 800,"VillaVilla Hålta, Kungälvs kommun",148.0,18.0,166.0,9,6109,4460000
2017-03-02,Arntorp 220,"VillaVilla Kareby, Kungälvs kommun",138.0,24.0,162.0,6,2125,4200000
2017-02-24,Rishammar 110,"VillaVilla Kareby, Kungälvs kommun",140.0,19.0,159.0,6,1205,3550000
2017-02-24,Timmervik 150,"VillaVilla Romelanda - Dösebacka, Kungälvs kommun",190.0,0.0,190.0,6,1345,3510000
2017-02-22,Kållstorp 125,"VillaVilla Kode, Kungälvs kommun",70.0,0.0,70.0,4,12437,3250000
2017-02-22,Munkegärdegatan 31,"VillaVilla Munkegärde, Kungälvs kommun",118.0,0.0,118.0,4,239,3870000
2021-02-10,Guddeby 174,"VillaVilla Ytterby / Guddeby, Kungälvs kommun",143.0,0.0,143.0,6,1257,5475000
2021-02-09,Gamla Trollhättevägen 6,"VillaVilla Centralt, Kungälvs kommun",210.0,170.0,380.0,8,1368,7600000
2021-02-08,Lybeck 151,"VillaVilla Diseröd, Kungälvs kommun",117.0,40.0,157.0,4,1572,5120000
2021-02-05,Furuvägen 8,"VillaVilla Diseröd, Kungälvs kommun",102.0,102.0,204.0,4,715,3100000
2021-02-04,Barlinds Väg 4B,"VillaVilla Instön, Kungälvs kommun",80.0,25.0,105.0,4,0,7900000
2021-02-03,Settungsvägen 48,"VillaVilla Ullstorp, Kungälvs kommun",123.0,22.0,145.0,4,543,5935000
2021-02-03,Toftebergsvägen 2,"VillaVilla Tjuvkil, Kungälvs kommun",85.0,6.0,91.0,5,1085,3895000
2021-01-31,Skårshöjd 6,"VillaVilla Kärna, Kungälvs kommun",107.0,0.0,107.0,3,909,4575000
2021-01-29,Lyckevägen 5C,"VillaVilla Kärna, Kungälvs kommun",95.0,61.0,156.0,3,1060,4500000
2021-01-28,Odlingsgatan 88,"VillaVilla Ytterby, Kungälvs kommun",130.0,0.0,130.0,5,464,5275000
2021-01-28,Rishammarvägen 2,"VillaVilla Kareby, Kungälvs kommun",155.0,62.0,217.0,8,2086,6770000
2021-01-28,Lerlycke 210,"VillaVilla Kärna, Kungälvs kommun",148.0,0.0,148.0,5,925,4030000
2021-01-27,Näckrosvägen 7A,"VillaVilla Kärna, Kungälvs kommun",140.0,0.0,140.0,5,1321,6650000
2021-01-27,Lilla Fjellsholmen 11,"VillaVilla Lilla Fjellsholmen, Kungälvs kommun",103.0,0.0,103.0,5,414,8700000
2021-01-26,Åsebyberg 655,"VillaVilla Åsebyberg, Kungälvs kommun",35.0,0.0,35.0,2,2854,2700000
2021-01-24,Håkons gata 2,"VillaVilla Centrum, Kungälvs kommun",124.0,124.0,248.0,6,1006,5350000
2021-01-23,Beryllvägen 11,"VillaVilla Kode, Kungälvs kommun",123.0,0.0,123.0,5,350,3650000
2021-01-22,Glöskär 390,"VillaVilla Kärna, Kungälvs kommun",170.0,0.0,170.0,5,2171,5100000
2021-01-21,Täljstensgatan 4,"VillaVilla Ytterby, Kungälvs kommun",70.0,12.0,82.0,3,478,3600000
2021-01-19,Glose 650,"VillaVilla Bohuslän, Kungälvs kommun",75.0,0.0,75.0,0,3702,2950000
2021-01-18,Bärtas väg 10,"VillaVilla Ödsmålsmosse, Kungälvs kommun",30.0,0.0,30.0,2,1525,1600000
2021-01-13,Kantorvägen 3,"VillaVilla Bohuslän, Kungälvs kommun",165.0,14.0,179.0,5,761,4625000
2021-01-12,Holm 160,"VillaVilla Kärna, Kungälvs kommun",143.0,108.0,251.0,5,3125,4525000
2021-01-11,Högsberg 355,"VillaVilla Kode, Kungälvs kommun",98.0,0.0,98.0,4,1797,3825000
2021-01-07,Skårby station 215,"VillaVilla Kareby, Kungälvs kommun",95.0,88.0,183.0,5,1498,3700000
2020-12-23,Signehög 240,"VillaVilla Signehög, Kungälvs kommun",121.0,77.0,198.0,3,0,2500000
2020-12-21,Munkegärdegatan 253,"VillaVilla Kungälv Munkegärde, Kungälvs kommun",134.0,110.0,244.0,8,899,6060000
2020-12-18,Klintegatan 21,"VillaVilla Kungälv, Kungälvs kommun",90.0,0.0,90.0,3,672,3800000
2020-12-16,Prästvägen 788,"VillaVilla Bohuslän, Kungälvs kommun",175.0,0.0,175.0,8,1456,6150000
2020-12-12,Almvägen 19,"VillaVilla Bohuslän, Kungälvs kommun",162.0,0.0,162.0,4,801,5325000
2020-12-09,Oxelvägen 80,"VillaVilla Diseröd, Kungälvs kommun",139.0,20.0,159.0,7,751,5475000
2020-12-08,Byvägen 42,"VillaVilla Kode, Kungälvs kommun",54.0,0.0,54.0,0,1521,1750000
2020-12-04,Källeröd 193,"VillaVilla Kareby, Kungälvs kommun",126.0,0.0,126.0,6,1163,4495000
2020-12-02,Ulvesund 415,"VillaVilla Ytterby, Kungälvs kommun",48.0,0.0,48.0,3,791,2060000
2020-12-02,Bollestad 130,"VillaVilla Kareby, Kungälvs kommun",145.0,55.0,200.0,6,1554,3975000
2020-12-01,Klockarvägen 6,"VillaVilla Bohuslän, Kungälvs kommun",137.0,0.0,137.0,5,561,4450000
2020-12-01,Västerhöjdsvägen 36,"VillaVilla Kärna, Kungälvs kommun",107.0,0.0,107.0,4,258,4425000
2020-11-30,Sjöstigen 7,"VillaVilla Kungälv, Kungälvs kommun",115.0,0.0,115.0,5,289,3400000
2020-11-30,Alekärr 125,"VillaVilla Romelanda, Kungälvs kommun",120.0,0.0,120.0,4,1950,5600000
2020-11-30,Rörmossevägen 170,"VillaVilla Kungälv, Kungälvs kommun",214.0,0.0,214.0,8,2864,4950000
2020-11-29,Kroken 210,"VillaVilla Bohuslän, Kungälvs kommun",139.0,39.0,178.0,6,1447,5500000
2020-11-28,Mellan-Restad 355,"VillaVilla Bohuslän, Kungälvs kommun",70.0,15.0,85.0,4,851,4160000
2020-11-24,Lönnvägen 1,"VillaVilla Ytterby, Kungälvs kommun",137.0,0.0,137.0,6,630,4800000
2020-11-24,Hammarberg 900,"VillaVilla Kode, Kungälvs kommun",75.0,0.0,75.0,4,1106,2575000
2020-11-23,Brunnefjällsvägen 27,"VillaVilla Vedhall, Kungälvs kommun",60.0,0.0,60.0,4,1571,2300000
2020-11-22,Onyxvägen 5,"VillaVilla Kode, Kungälvs kommun",155.0,0.0,155.0,5,532,5100000
2020-11-20,Olgas väg 1C,"VillaVilla Timmervik, Kungälvs kommun",140.0,0.0,140.0,5,1342,5525000
2020-11-19,Ametistvägen 1,"VillaVilla Kode, Kungälvs kommun",98.0,92.0,190.0,5,936,4135000
2020-11-18,Ställets bygata 98,"VillaVilla Ytterby - Stället, Kungälvs kommun",163.0,0.0,163.0,6,632,5850000
2020-11-13,Barlinds väg 23,"VillaVilla Marstrand - Instön, Kungälvs kommun",114.0,5.0,119.0,5,1340,7000000
2015-11-17,Skårby Station 452,"VillaVilla Kareby, Kungälvs kommun",122.0,0.0,122.0,2,2963,3500000
2015-11-09,Bergliden 20,"VillaVilla Aröd, Kungälvs kommun",65.0,36.0,101.0,3,1322,2210000
2015-11-08,Plogvägen 184,"VillaVilla Kungälv Ullstorp, Kungälvs kommun",122.0,0.0,122.0,5,363,4410000
2015-11-03,Hällristningsgatan 8,"VillaVilla Ytterby, Kungälvs kommun",103.0,0.0,103.0,0,262,3500000
2015-11-02,Jörlandavägen 3,"VillaVilla Kode, Kungälvs kommun",115.0,48.0,163.0,5,1165,2325000
2015-11-02,Häljeröd 320,"VillaVilla Romelanda, Kungälvs kommun",144.0,24.0,168.0,5,5814,3950000
2015-10-30,Rådmansgatan 13,"VillaVilla Centrum, Kungälvs kommun",92.0,92.0,184.0,5,636,4900000
2015-10-30,Lundby 180,"VillaVilla Kareby, Kungälvs kommun",200.0,63.0,263.0,7,1518,3400000
2015-10-30,Vedhallsvägen 8,"VillaVilla Kärna, Kungälvs kommun",116.0,72.0,188.0,6,1864,2250000
2015-10-23,Guddeby 250,"VillaVilla Ytterby, Kungälvs kommun",174.0,0.0,174.0,8,1733,4000000
2015-10-23,Kareby Kyrkväg 340,"VillaVilla Kareby, Kungälvs kommun",183.0,0.0,183.0,5,1010,2950000
2015-10-22,Stora Ryr 280,"VillaVilla Bohuslän, Kungälvs kommun",96.0,15.0,111.0,3,2254,1950000
2015-10-20,Fontinvägen 22,"VillaVilla Kungälv - Centrum, Kungälvs kommun",130.0,140.0,270.0,8,1034,5900000
2015-10-19,Gamla Trollhättevägen 22,"VillaVilla Kungälv, Kungälvs kommun",65.0,60.0,125.0,2,1246,2000000
2015-10-18,Settungsvägen 36,"VillaVilla Kungälv Ullstorp, Kungälvs kommun",140.0,20.0,160.0,6,362,4800000
2015-10-16,Bergåsvägen 21,"VillaVilla Ytterby Tunge, Kungälvs kommun",130.0,70.0,200.0,6,972,3570000
2015-10-14,Kämpegatan 5,"VillaVilla Kungälv Centralt, Kungälvs kommun",107.0,105.0,212.0,6,842,3850000
2015-10-14,Häljeröd 330,"VillaVilla Kungälv, Kungälvs kommun",145.0,5.0,150.0,6,6686,4055500
2015-10-14,Mjölnarvägen 14,"VillaVilla Romelanda, Kungälvs kommun",124.0,85.0,209.0,5,820,3200000
2015-10-13,Hjälmgatan 9,"VillaVilla Ytterby, Kungälvs kommun",96.0,6.0,102.0,3,467,3225000
2015-10-12,Rävo 130,"VillaVilla Hålta, Kungälvs kommun",114.0,114.0,228.0,5,5500,4350000
2015-10-08,Veneröd 540,"VillaVilla Hålta, Kungälvs kommun",250.0,0.0,250.0,7,1982,4065000
